SQLDATE,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,EventCode,GoldsteinScale,SOURCEURL
20260413,"Channelview, Texas, United States",29.7761,-95.1147,130,-4.4,https://www.fox26houston.com/news/channelview-isd-campus-placed-lockdown-following-threat-towards-another-student
20260414,"El Paso, Texas, United States",31.7587,-106.487,130,-4.4,https://kvia.com/news/crime/2026/04/13/woman-charged-after-deputies-receive-reports-of-unattended-2-year-old/
20260413,"El Paso County, Texas, United States",31.8001,-106.201,130,-4.4,https://kfoxtv.com/news/local/police-investigate-reports-of-a-shooting-at-east-el-paso-park
20260413,"El Paso County, Texas, United States",31.8001,-106.201,130,-4.4,https://kfoxtv.com/news/local/police-investigate-reports-of-a-shooting-at-east-el-paso-park
20260413,"Burges High School, Texas, United States",31.7859,-106.384,130,-4.4,https://kfoxtv.com/news/local/police-investigate-reports-of-a-shooting-at-east-el-paso-park
20260413,"Fort Worth, Texas, United States",32.7254,-97.3208,130,-4.4,https://www.wusa9.com/article/news/nation-world/northern-texas-residents-take-a-stand-against-federally-protected-egrets/507-f5ead088-6460-4617-b529-4abc49fe25f5
20260413,"Fort Worth, Texas, United States",32.7254,-97.3208,130,-4.4,https://www.wusa9.com/article/news/nation-world/northern-texas-residents-take-a-stand-against-federally-protected-egrets/507-f5ead088-6460-4617-b529-4abc49fe25f5
20260413,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://local12.com/news/local/cincinnati-man-on-trial-for-toddler-daughters-dog-mauling-death-roselawn-warren-houston-kingsley-wright-cage-dogs-slept-couch-mauled-killed
20260414,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.ktvu.com/news/fuel-fertilizer-prices-could-stay-high-a-prolonged-period-iea-head-warns
20260414,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.actionnews5.com/2026/04/13/2-unrestrained-children-found-back-seat-suspected-dui-crash-scene-driver-arrested/
20260414,"Shelby County, Texas, United States",31.8002,-94.1502,130,-4.4,https://www.actionnews5.com/2026/04/13/2-unrestrained-children-found-back-seat-suspected-dui-crash-scene-driver-arrested/
20260413,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.upi.com/Odd_News/2026/04/13/San-Antonio-Zoo-cotton-top-tamarin-twins/7811776100412/
20260413,"Los Angeles, California, United States",34.0522,-118.244,144,-7.5,https://www.mercurynews.com/2026/04/13/hundreds-of-sex-toys-thrown-around-during-anti-ice-protest-in-dtla/
20260413,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://theweek.com/culture-life/tv-radio/best-space-and-nature-documentaries
20260413,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://nypost.com/2026/04/13/us-news/gop-pick-for-california-schools-chief-tears-apart-lausd-over-mammoth-pay-raises-for-teachers/
20260414,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://abc30.com/post/eric-swalwell-resigns-congress-denies-sexual-assault-allegations/18882793/
20260413,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.courant.com/2026/04/13/openai-ceo-sam-altman-addresses-molotov-cocktail-attack-on-his-home-and-ai-backlash-3/
20260413,"East Hall, Texas, United States",30.2307,-97.7519,141,-6.5,https://www.ibtimes.com.au/quantum-science-goes-mainstream-kingston-uris-world-quantum-day-fuses-physics-humanities-1866411
20260413,"Richardi Park, Michigan, United States",44.9794,-85.2097,130,-4.4,https://www.9and10news.com/2026/04/13/richardi-park-dam-area-closed-due-to-rising-water/
20260413,"Richardi Park, Michigan, United States",44.9794,-85.2097,130,-4.4,https://www.9and10news.com/2026/04/13/richardi-park-dam-area-closed-due-to-rising-water/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.clickorlando.com/news/national/2026/04/13/man-accused-in-molotov-cocktail-attack-of-openai-ceos-home-charged-with-attempted-murder/
20260413,"Cheboygan, Michigan, United States",45.647,-84.4745,130,-4.4,https://www.independent.co.uk/news/world/americas/michigan-dam-rain-residents-evacuation-b2956803.html
20260414,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://wwmt.com/news/local/severe-thunderstorm-warning-issued-branch-cass-st-joseph-several-southwest-michigan-counties-weather-radar-track-conditions-updates-wwmt
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.wilx.com/2026/04/13/mid-michigan-residents-protest-rising-gas-prices-call-end-iran-conflict/
20260414,"Texas, United States",31.106,-97.6475,1313,-5.8,https://www.yahoo.com/news/articles/texas-rep-tony-gonzales-retire-223752760.html
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://tvn24.pl/polska/pawel-kowal-o-sytuacji-wegier-potrzebuja-wsparcia-st8996359
20260414,"Texas, United States",31.106,-97.6475,1313,-5.8,https://rollcall.com/2026/04/13/gonzales-announces-plans-to-leave-office-when-house-returns/
20260414,"Texas, United States",31.106,-97.6475,141,-6.5,https://rollcall.com/2026/04/13/gonzales-announces-plans-to-leave-office-when-house-returns/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.independent.co.uk/news/world/americas/camp-mystic-director-weather-warning-edward-eastland-b2956946.html
20260414,"Texas, United States",31.106,-97.6475,131,-5.8,https://www.union-bulletin.com/news/national/republican-rep-tony-gonzales-of-texas-says-he-will-retire-after-bipartisan-calls-for-expulsion/article_94bfeed0-e17f-5318-ba79-9f2c16bf7c3f.html
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://washingtonmonthly.com/2026/04/13/chiles-v-salazar-conversion-therapy-a-new-frontier-of-speech/
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.12newsnow.com/article/news/local/jasper-county-lifts-burn-ban-after-rain-urges-caution-outdoor-fires/502-254955b9-e6f1-4398-972d-55f213a0b5a2
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://redstate.com/brandon_morse/2026/04/13/this-story-of-a-womans-cancer-treatment-shows-the-shocking-but-unsurprising-end-of-socialized-healthcare-n2201234
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.wilx.com/2026/04/13/mid-michigan-residents-protest-rising-gas-prices-call-end-iran-conflict/
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.foreignpolicyjournal.com/2026/03/28/james-carville-democracy-reform-proposals-bold-blueprint-or-partisan-power-grab/
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.businesstimes.com.sg/companies-markets/dpm-gan-warns-against-economic-insularity-enterprisesg-opens-austin-office-deepen-us-ties
20260413,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://www.dailymail.co.uk/news/article-15729953/The-town-hall-fat-cats-369-council-staff-paid-100-000.html
20260414,"Texas, United States",31.106,-97.6475,130,-4.4,https://sfist.com/2026/04/13/eric-swalwell-resigns-from-congress-but-says-that-efforts-to-swiftly-remove/
20260413,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.nbclosangeles.com/news/local/eric-swalwell-resigns-from-congress/3875329/
20260413,"Antrim County, Michigan, United States",45.05,-85.1334,130,-4.4,https://www.govexec.com/management/2026/04/inside-trumps-overhaul-federal-election-security-agencies/412802/
20260414,"Michigan, United States",43.3504,-84.5603,141,-6.5,https://www.wilx.com/2026/04/13/mid-michigan-residents-protest-rising-gas-prices-call-end-iran-conflict/
20260413,"Manistee County, Michigan, United States",44.3333,-86.0501,130,-4.4,https://www.michigansthumb.com/news/article/tunnel-trees-washout-michigan-22203415.php
20260414,"Three Rivers, Michigan, United States",41.9439,-85.6325,141,-6.5,https://www.wsws.org/en/articles/2026/04/14/pgqm-a14.html
20260413,"Richardi Park, Michigan, United States",44.9794,-85.2097,130,-4.4,https://www.9and10news.com/2026/04/13/richardi-park-dam-area-closed-due-to-rising-water/
20260414,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://www.wsws.org/en/articles/2026/04/14/pgqm-a14.html
20260413,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.applevalleynewsnow.com/news/shareable-stories/what-one-campaign-rally-in-michigan-reveals-about-young-voters-ahead-of-the-midterms/article_84d11618-965d-52f8-add0-1febdfd216c4.html
20260413,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.applevalleynewsnow.com/news/shareable-stories/what-one-campaign-rally-in-michigan-reveals-about-young-voters-ahead-of-the-midterms/article_84d11618-965d-52f8-add0-1febdfd216c4.html
20260413,"Amarillo, Texas, United States",35.222,-101.831,130,-4.4,https://www.newschannel10.com/2026/04/13/arrest-report-amarillo-woman-accused-threatening-kill-newborn-baby/
20260413,"Hamilton County, Texas, United States",31.7168,-98.0836,130,-4.4,https://www.yahoo.com/news/articles/dogs-mauled-3-old-were-190550056.html
20260413,"Houston, Texas, United States",29.7633,-95.3633,140,-6.5,https://www.saltwire.com/nova-scotia/new-polling-shows-a-nova-scotia-pc-popularity-drop-after-spring-sitting
20260413,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.saltwire.com/nova-scotia/new-polling-shows-a-nova-scotia-pc-popularity-drop-after-spring-sitting
20260413,"Channelview, Texas, United States",29.7761,-95.1147,130,-4.4,https://www.fox26houston.com/news/channelview-isd-campus-placed-lockdown-following-threat-towards-another-student
20260413,"Channelview, Texas, United States",29.7761,-95.1147,130,-4.4,https://www.fox26houston.com/news/channelview-isd-campus-placed-lockdown-following-threat-towards-another-student
20260413,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://stnonline.com/special-reports/safety-upgrade-complexities/
20260413,"El Paso County, Texas, United States",31.8001,-106.201,130,-4.4,https://kfoxtv.com/news/local/police-investigate-reports-of-a-shooting-at-east-el-paso-park
20260413,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.keranews.org/texas-news/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.keranews.org/texas-news/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.keranews.org/texas-news/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.keranews.org/texas-news/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.keranews.org/texas-news/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.foreignpolicyjournal.com/2026/03/28/james-carville-democracy-reform-proposals-bold-blueprint-or-partisan-power-grab/
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.rawstory.com/trump-2676708164/
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.rawstory.com/trump-2676708164/
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.ktre.com/2026/04/13/volatile-situation-east-texas-economist-breaks-down-impact-strait-hormuz-blockade/
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.ktre.com/2026/04/13/volatile-situation-east-texas-economist-breaks-down-impact-strait-hormuz-blockade/
20260413,"Texas, United States",31.106,-97.6475,131,-5.8,https://newsbusters.org/blogs/nb/nicholas-fondacaro/2026/04/13/whoopi-defends-swalwell-misconduct-cant-expel-him-trump
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.ketr.org/stories-from-texas-stations/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.ketr.org/stories-from-texas-stations/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.ketr.org/stories-from-texas-stations/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260413,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.ketr.org/stories-from-texas-stations/2026-04-13/texas-house-committee-slaps-democrats-with-nearly-422k-in-penalties-for-2025-quorum-break
20260403,"Bald Knob, Texas, United States",32.0215,-99.7829,130,-4.4,https://www.whitecountycitizen.com/news/arrest-warrants/article_7b889f02-4e7c-5aa2-a789-d6bcbcf5dedb.html
20260403,"New Braunfels, Texas, United States",29.703,-98.1245,138,-7.0,https://www.kens5.com/article/news/crime/new-braunfels-sentencing-burglary-attack-ex-girlfriend-crime-investigation/273-dabd480b-6238-4b0f-a19c-baf558a7ec68
20260404,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.click2houston.com/news/local/2026/04/03/nasa-invites-kprc-2-inside-mission-control-as-artemis-ii-crew-heads-toward-moon/
20260403,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://victoriaadvocate.com/2026/04/03/know-before-you-dine-restaurant-inspections-for-mar-19-apr-01-2026/
20260404,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.sacurrent.com/news/san-antonio-news/san-antonio-food-bank-holding-drive-thru-distribution-this-saturday-for-easter-holiday/
20260403,"Dallas County, Texas, United States",32.7668,-96.7836,130,-4.4,https://www.wfaa.com/article/news/crime/dallas-county-missed-jury-duuty-scam/287-a7c51d4e-f2a2-4cec-a266-839e12d1d102
20260403,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.cadillacnews.com/news/cadillac-spared-major-impact-from-freezing-rain-flood-warning-issued/article_5dcf0684-4d50-4d64-8ba4-754bb386a342.html
20260403,"Huron County, Michigan, United States",43.8667,-83.0333,141,-6.5,https://www.michigansthumb.com/news/article/huron-county-data-centers-22185296.php
20260403,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.latimes.com/california/story/2026-04-03/u-s-attorneys-office-losses-protest-cases
20260403,"Mount Clemens, Michigan, United States",42.5973,-82.878,141,-6.5,https://www.police1.com/drones/mich-sheriffs-office-dfr-pilot-leads-to-arrest-on-day-of-program-launch
20260404,"Texas, United States",31.106,-97.6475,145,-7.5,https://newsmonkey.be/rapper-gucci-mane-zou-zijn-beroofd-en-ontvoerd-door-pooh-shiesty/
20260404,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.kcentv.com/article/news/local/good-friday-way-of-cross-procession-temple/500-320f6844-fc8e-4e01-87b8-3116179d18e2
20260403,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.times-advocate.com/articles/teresa-garcia-howell/
20260404,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.dailymail.co.uk/tvshowbiz/article-15704489/lindsey-buckingham-fleetwood-mac-stalker-attack.html
20260403,"San Diego International Airport, California, United States",32.7323,-117.197,130,-4.4,https://nypost.com/2026/04/03/us-news/hollywood-burbank-airport-to-start-two-month-construction-causing-traffic-delays/
20260403,"San Francisco International Airport, California, United States",37.6166,-122.386,130,-4.4,https://abc7news.com/post/live-crews-responding-cargo-pallet-fire-sfo-officials-say/18836497/
20260403,"San Diego International Airport, California, United States",32.7323,-117.197,130,-4.4,https://nypost.com/2026/04/03/us-news/hollywood-burbank-airport-to-start-two-month-construction-causing-traffic-delays/
20260403,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.latimes.com/california/story/2026-04-03/u-s-attorneys-office-losses-protest-cases
20260403,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.thedailybeast.com/donald-trump-humiliated-as-his-loyalist-prosecutor-bill-essayli-loses-every-protest-trial/
20260403,"Freeport, New York, United States",40.6576,-73.5832,141,-6.5,"http://liherald.com/stories/superintedent-retires-again-april,221171"
20260403,"Freeport, New York, United States",40.6576,-73.5832,141,-6.5,"http://liherald.com/stories/superintedent-retires-again-april,221171"
20260403,"Portland, Oregon, United States",45.5235,-122.676,130,-4.4,https://www.portlandmercury.com/good-morning-news/good-morning-news-us-fighter-jet-downed-ag-pam-bondi-out-nasas-moonshot-measles-in-pdx-new-county-homelessness-director/
20260403,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://www.hot97.com/news/rick-ross-addresses-pooh-shiesty-gucci-mane-kidnapping-case/
20260403,"Bexar County, Texas, United States",29.4502,-98.517,130,-4.4,https://www.sacurrent.com/news/san-antonio-news/sparks-fly-as-san-antonio-housing-authority-switches-to-new-federal-funding-model/
20260403,"Houston, Texas, United States",29.7633,-95.3633,130,-4.4,https://www.click2houston.com/news/local/2026/04/03/whitmire-disputes-controllers-174m-deficit-warning-says-houston-will-balance-budget-without-raising-taxes/
20260403,"Texas, United States",31.106,-97.6475,130,-4.4,https://finance.yahoo.com/markets/articles/corporate-america-suck-dave-ramsey-200113340.html
20260404,"New Braunfels, Texas, United States",29.703,-98.1245,138,-7.0,https://www.usmagazine.com/crime-news/news/texas-man-allegedly-beat-ex-girlfriend-made-death-threats/
20260403,"New Braunfels, Texas, United States",29.703,-98.1245,138,-7.0,https://www.kens5.com/article/news/crime/new-braunfels-sentencing-burglary-attack-ex-girlfriend-crime-investigation/273-dabd480b-6238-4b0f-a19c-baf558a7ec68
20260403,"Dallas, Texas, United States",32.7831,-96.8067,141,-6.5,https://aldianews.com/en/leadership/entrepreneurs/ernest-mcmillan
20260404,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.click2houston.com/news/local/2026/04/03/nasa-invites-kprc-2-inside-mission-control-as-artemis-ii-crew-heads-toward-moon/
20260404,"Houston, Texas, United States",29.7633,-95.3633,141,-6.5,https://www.click2houston.com/news/local/2026/04/03/nasa-invites-kprc-2-inside-mission-control-as-artemis-ii-crew-heads-toward-moon/
20260403,"Houston, Texas, United States",29.7633,-95.3633,138,-7.0,https://alaskapublic.org/news/2026-04-03/mat-su-bus-worker-strike-drags-on-after-latest-talks-end-without-a-deal
20260403,"San Antonio, Texas, United States",29.4241,-98.4936,130,-4.4,https://www.sacurrent.com/news/san-antonio-news/sparks-fly-as-san-antonio-housing-authority-switches-to-new-federal-funding-model/
20260404,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.nhgazette.com/2026/04/03/washington-has-nothing-to-offer-cuba/
20260404,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.nhgazette.com/2026/04/03/washington-has-nothing-to-offer-cuba/
20260403,"Texas, United States",31.106,-97.6475,141,-6.5,"https://www.sanmarcosrecord.com/article/33159,fourth-annual-san-marcos-studio-tour-kicks-off-this-weekend"
20260403,"Texas, United States",31.106,-97.6475,141,-6.5,"https://www.sanmarcosrecord.com/article/33159,fourth-annual-san-marcos-studio-tour-kicks-off-this-weekend"
20260403,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.times-advocate.com/articles/teresa-garcia-howell/
20260404,"Dallas, Texas, United States",32.7831,-96.8067,138,-7.0,https://www.nbcdfw.com/entertainment/entertainment-news/blake-lively-vows-keep-fighting-judge-dismisses-claims-justin-baldoni-lawsuit/4005683/
20260404,"Fort Worth, Texas, United States",32.7254,-97.3208,138,-7.0,https://www.nbcdfw.com/entertainment/entertainment-news/blake-lively-vows-keep-fighting-judge-dismisses-claims-justin-baldoni-lawsuit/4005683/
20260404,"Los Angeles, California, United States",34.0522,-118.244,138,-7.0,https://www.nbclosangeles.com/entertainment/entertainment-news/blake-lively-vows-keep-fighting-judge-dismisses-claims-justin-baldoni-lawsuit/3871316/
20260404,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.latimes.com/politics/story/2026-04-04/house-democrats-to-hold-california-shadow-hearings-on-midterm-election-security
20260404,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://news.sky.com/story/12-year-old-arrested-over-death-of-girl-hit-in-head-with-metal-water-bottle-at-school-13527803
20260404,"Grand Rapids, Michigan, United States",42.9634,-85.6681,130,-4.4,https://www.fox17online.com/weather/weather-articles/multiple-river-flood-warnings-issued-in-west-michigan
20260404,"Maple Rapids, Michigan, United States",43.1048,-84.6919,130,-4.4,https://www.yahoo.com/news/articles/flood-warning-issued-clinton-county-101728541.html
20260404,"Texas, United States",31.106,-97.6475,130,-4.4,https://spacedaily.com/sd-n-the-moons-interior-isnt-what-we-thought-blue-ghost-data-upends-fifty-years-of-thermal-models/
20260404,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.latimes.com/california/newsletter/2026-04-04/two-days-month-rivals-for-city-attorney-spar-over-return-to-office
20260404,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.latimes.com/california/newsletter/2026-04-04/two-days-month-rivals-for-city-attorney-spar-over-return-to-office
20260404,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.latimes.com/politics/story/2026-04-04/house-democrats-to-hold-california-shadow-hearings-on-midterm-election-security
20260404,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.fox17online.com/weather/todays-forecast/todays-forecast-some-strong-storms-early-then-rain-and-cloudy
20260404,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.12news.com/article/news/nation-world/veteran-loses-40k-scam/507-027b28f0-e689-44ce-a803-0f5042c4bc32
20260404,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.kiiitv.com/article/news/local/corpus-christi-veteran-loses-40k-scam-warns-others-and-ask-for-communitys-help/503-bb087a95-7a36-4f3a-a4e2-b9afc9acead7
20260404,"Corpus Christi, Texas, United States",27.8006,-97.3964,130,-4.4,https://www.kiiitv.com/article/news/local/corpus-christi-veteran-loses-40k-scam-warns-others-and-ask-for-communitys-help/503-bb087a95-7a36-4f3a-a4e2-b9afc9acead7
20260404,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.lewrockwell.com/2026/04/thierry-meyssan/the-consequences-of-the-war-against-iran/
20260404,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.12news.com/article/news/nation-world/veteran-loses-40k-scam/507-027b28f0-e689-44ce-a803-0f5042c4bc32
20260404,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.linkiesta.it/2026/04/nei-campus-del-texas-la-frontiera-della-competizione-tecnologica-con-la-cina/
20260409,"Wichita Falls, Texas, United States",33.9137,-98.4934,130,-4.4,https://www.kwtx.com/2026/04/09/texas-woman-sentenced-six-years-prison-mailing-k2-laced-bibles-inmates/
20260402,"Houston, Texas, United States",29.7633,-95.3633,144,-7.5,https://www.winnipegfreepress.com/arts-and-life/life/2026/04/09/n-s-chiefs-call-for-moratorium-on-cannabis-raids-after-last-weeks-highway-protests
20260409,"Houston, Texas, United States",29.7633,-95.3633,139,-7.0,https://www.nzherald.co.nz/the-listener/politics/greg-dixons-another-kind-of-politics-artemis-ii-crew-say-trump-still-audible-on-far-side-of-moon/premium/VLH3KLUGSRGMNKM67E2MKIBBLY/
20260409,"Detroit, Michigan, United States",42.3314,-83.0458,138,-7.0,https://finance-commerce.com/2026/04/ford-dearborn-hq-renovation-product-development-center/
20260409,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,http://cnnespanol.cnn.com/2026/04/09/eeuu/estudiante-proyectil-disparado-agente-los-angeles-trax
20260409,"Los Angeles, California, United States",34.0522,-118.244,130,-4.4,https://www.jdsupra.com/legalnews/sustainable-development-and-land-use-4057018/
20260409,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.foxnews.com/politics/watch-son-former-top-iranian-official-seen-living-comfortable-western-life-los-angeles
20260409,"Onsted, Michigan, United States",42.0062,-84.1899,130,-4.4,https://www.wxyz.com/news/husband-remains-in-custody-after-michigan-woman-allegedly-goes-overboard-in-bahamas
20260409,"Pontiac, Michigan, United States",42.6389,-83.291,130,-4.4,https://www.clickondetroit.com/news/local/2026/04/09/crime-spree-pontiac-man-charged-in-series-of-break-ins-across-oakland-county/
20260409,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://finance-commerce.com/2026/04/ford-dearborn-hq-renovation-product-development-center/
20260409,"Michigan, United States",43.3504,-84.5603,138,-7.0,https://wrkr.com/ixp/689/p/costco-bed-frame-recall-michigan/
20260409,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.cnn.com/2026/04/09/politics/elissa-slotkin-democrats-winning-trump-country
20260409,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.foxnews.com/politics/watch-son-former-top-iranian-official-seen-living-comfortable-western-life-los-angeles
20260409,"Texas, United States",31.106,-97.6475,1383,-7.0,https://gazette.com/2026/04/09/simply-a-crockpot-commonspirit-penrose-hospital-bomb-threat-deemed-uncredible/
20260409,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.newsbusters.org/blogs/nb/alex-christy/2026/04/09/politifact-contradicts-itself-whether-trump-threatened-commit-war
20260409,"Texas, United States",31.106,-97.6475,138,-7.0,https://www.fox26houston.com/news/republicans-will-have-tough-time-holding-texas-house-patrick-says
20260409,"San Antonio, Texas, United States",29.4241,-98.4936,141,-6.5,https://www.sacurrent.com/news/san-antonio-news/protesters-gather-at-san-antonio-city-hall-to-demand-end-to-war-in-iran/
20260409,"Texas, United States",31.106,-97.6475,141,-6.5,https://www.republicanherald.com/2026/04/09/iranian-americans-war-trump/
20260409,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2026/04/09/funcionarios-de-colegio-padre-hurtado-de-los-angeles-protestan-por-amenazas-de-muerte-en-su-contra.shtml
20260409,"Los Angeles, California, United States",34.0522,-118.244,141,-6.5,http://cnnespanol.cnn.com/2026/04/09/eeuu/estudiante-proyectil-disparado-agente-los-angeles-trax
20260409,"Williamsport, Maryland, United States",39.6007,-77.8205,141,-6.5,https://wtop.com/maryland/2026/04/protesters-rally-against-planned-maryland-immigration-detention-facility-thats-now-paused/
20260409,"Michigan, United States",43.3504,-84.5603,140,-6.5,https://www.michigandaily.com/news/campus-life/former-cia-director-david-petraeus-discusses-war-in-iran/
20260409,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.wcax.com/2026/04/09/what-one-campaign-rally-michigan-reveals-about-young-voters-ahead-midterm-elections/
20260409,"Centerport, New York, United States",43.0409,-76.5927,140,-6.5,https://riverheadlocal.com/2026/04/09/suffolk-considers-bill-setting-boundaries-for-demonstrations-at-places-of-worship/
20260409,"Michigan, United States",43.3504,-84.5603,130,-4.4,https://www.wcax.com/2026/04/09/what-one-campaign-rally-michigan-reveals-about-young-voters-ahead-midterm-elections/
20260409,"Dallas, Texas, United States",32.7831,-96.8067,141,-6.5,https://baptiststandard.com/news/texas/warren-parker-build-bridges-across-dallas-churches/
20260409,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://nypost.com/2026/04/09/us-news/multi-day-severe-weather-threat-looks-to-bring-possible-tornadoes-to-texas-plains-over-weekend/
20260409,"Dallas, Texas, United States",32.7831,-96.8067,141,-6.5,https://baptiststandard.com/news/texas/warren-parker-build-bridges-across-dallas-churches/
20260409,"Dallas, Texas, United States",32.7831,-96.8067,130,-4.4,https://www.dallasobserver.com/opinion/henry-wades-grim-dallas-county-legacy-40660981/
20260409,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kut.org/politics/2026-04-09/do-texas-voters-want-new-faces-in-public-office
20260409,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.rfdtv.com/new-cdl-rule-could-tighten-farm-freight-capacity
20260409,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kut.org/politics/2026-04-09/do-texas-voters-want-new-faces-in-public-office
20260409,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kut.org/politics/2026-04-09/do-texas-voters-want-new-faces-in-public-office
20260409,"Texas, United States",31.106,-97.6475,130,-4.4,https://www.kut.org/politics/2026-04-09/do-texas-voters-want-new-faces-in-public-office
