1299046589	20260414013000	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6571	6601	6676	0	40	7275	-3.61344537815126		
1299046589	20260414013000	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5250	5325	0	40	6036	-3.35365853658536		
1299061294	20260414040000	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5275	5305	5380	0	20	6256	-3.94866732477789		
1299126733	20260414124500	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6571	6621	6630	0	20	7275	-3.61344537815126		
1299112796	20260414111500	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6571	6582	6602	0	20	7275	-3.61344537815126		
1299112796	20260414111500	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5231	5251	0	20	6036	-3.35365853658536		
1299112796	20260414111500	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5275	5286	5306	0	20	6256	-3.94866732477789		
1299112796	20260414111500	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5231	5251	0	20	6036	-3.35365853658536		
1299112796	20260414111500	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5231	5251	0	20	6036	-3.35365853658536		
1299062015	20260414034500	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6571	6583	6604	1	60	7275	-3.61344537815126		
1299062015	20260414034500	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5232	5253	1	80	6036	-3.35365853658536		
1299062015	20260414034500	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5275	5287	5308	1	60	6256	-3.94866732477789		
1299062015	20260414034500	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5232	5253	1	80	6036	-3.35365853658536		
1299062015	20260414034500	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5220	5232	5253	1	80	6036	-3.35365853658536		
1300241450	20260421091500	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5275	5325	5334	0	20	6256	-3.94866732477789		
1300208808	20260421043000	20260421133000	1	asiaone.com	https://www.asiaone.com/asia/japan-scraps-ban-lethal-weapons-exports-change-postwar-pacifist-policy	25	4717	4688	4709	1	100	4954	-1.41206675224647		
1299046661	20260414013000	20260421133000	1	cbs19.tv	https://www.cbs19.tv/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5250	5220	5325	0	40	6036	-3.35365853658536		
1299046661	20260414013000	20260421133000	1	sandiegouniontribune.com	https://www.sandiegouniontribune.com/2026/04/21/iran-us-talks-pakistan/	32	6601	6571	6676	0	40	7275	-3.61344537815126		
1299046661	20260414013000	20260421133000	1	wzzm13.com	https://www.wzzm13.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5250	5220	5325	0	40	6036	-3.35365853658536		
1299046661	20260414013000	20260421133000	1	wfaa.com	https://www.wfaa.com/article/news/nation-world/attack-on-iran/united-states-iran-peace-talks-negotiations-ceasefire-expiration-pakistan/507-cfd7819a-4cf5-4cfd-995b-d62987e8f4f7	27	5250	5220	5325	0	40	6036	-3.35365853658536		
1299046661	20260414013000	20260421133000	1	seattletimes.com	https://www.seattletimes.com/business/no-delegation-from-iran-visits-islamabad-state-television-says-as-talks-speculation-grows/	27	5305	5275	5380	0	20	6256	-3.94866732477789		
